"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"944","Lane, Kansas, US","US","Kansas","Lane",84020101,38.48119447,-100.4660754
"945","Leavenworth, Kansas, US","US","Kansas","Leavenworth",84020103,39.20183497,-95.03620809
"946","Lincoln, Kansas, US","US","Kansas","Lincoln",84020105,39.04549684,-98.20756994
"947","Linn, Kansas, US","US","Kansas","Linn",84020107,38.21267844,-94.84254089
"948","Logan, Kansas, US","US","Kansas","Logan",84020109,38.91735806,-101.148475
"949","Lyon, Kansas, US","US","Kansas","Lyon",84020111,38.45576156,-96.15275715
"950","McPherson, Kansas, US","US","Kansas","McPherson",84020113,38.39184858,-97.64769869
"951","Marion, Kansas, US","US","Kansas","Marion",84020115,38.35855394,-97.0985251
"952","Marshall, Kansas, US","US","Kansas","Marshall",84020117,39.78359669,-96.52278974
"953","Meade, Kansas, US","US","Kansas","Meade",84020119,37.23859987,-100.364831
"954","Miami, Kansas, US","US","Kansas","Miami",84020121,38.56383358,-94.83832189
"955","Mitchell, Kansas, US","US","Kansas","Mitchell",84020123,39.39331582,-98.20906732
"956","Montgomery, Kansas, US","US","Kansas","Montgomery",84020125,37.19236568,-95.74329258
"957","Morris, Kansas, US","US","Kansas","Morris",84020127,38.68827511,-96.65128437
"958","Morton, Kansas, US","US","Kansas","Morton",84020129,37.19141121,-101.7992519
"959","Nemaha, Kansas, US","US","Kansas","Nemaha",84020131,39.78345387,-96.01392079
"960","Neosho, Kansas, US","US","Kansas","Neosho",84020133,37.55862897,-95.30670046
"961","Ness, Kansas, US","US","Kansas","Ness",84020135,38.47974157,-99.91547333
"962","Norton, Kansas, US","US","Kansas","Norton",84020137,39.78443827,-99.90286639
"963","Osage, Kansas, US","US","Kansas","Osage",84020139,38.65235984,-95.72707998
"964","Osborne, Kansas, US","US","Kansas","Osborne",84020141,39.3503437,-98.76753828
"965","Ottawa, Kansas, US","US","Kansas","Ottawa",84020143,39.13237408,-97.65020313
"966","Pawnee, Kansas, US","US","Kansas","Pawnee",84020145,38.18108732,-99.23692334
"967","Phillips, Kansas, US","US","Kansas","Phillips",84020147,39.78465501,-99.34668865
"968","Pottawatomie, Kansas, US","US","Kansas","Pottawatomie",84020149,39.37925655,-96.34564657
"969","Pratt, Kansas, US","US","Kansas","Pratt",84020151,37.64780729,-98.73922153
"970","Rawlins, Kansas, US","US","Kansas","Rawlins",84020153,39.78525843,-101.0761617
"971","Reno, Kansas, US","US","Kansas","Reno",84020155,37.95230263,-98.08607292
"972","Republic, Kansas, US","US","Kansas","Republic",84020157,39.82799632,-97.65036709
"973","Rice, Kansas, US","US","Kansas","Rice",84020159,38.34616184,-98.19992118
"974","Riley, Kansas, US","US","Kansas","Riley",84020161,39.28935726,-96.73420026
"975","Rooks, Kansas, US","US","Kansas","Rooks",84020163,39.35022773,-99.32484567
"976","Rush, Kansas, US","US","Kansas","Rush",84020165,38.52275276,-99.30863983
"977","Russell, Kansas, US","US","Kansas","Russell",84020167,38.91462787,-98.76254297
"978","Saline, Kansas, US","US","Kansas","Saline",84020169,38.78369175,-97.65185177
"979","Scott, Kansas, US","US","Kansas","Scott",84020171,38.48222076,-100.9066539
"980","Sedgwick, Kansas, US","US","Kansas","Sedgwick",84020173,37.6842718,-97.4608198
"981","Seward, Kansas, US","US","Kansas","Seward",84020175,37.19324632,-100.8507201
"982","Shawnee, Kansas, US","US","Kansas","Shawnee",84020177,39.04100763,-95.7557264
"983","Sheridan, Kansas, US","US","Kansas","Sheridan",84020179,39.35018161,-100.4418259
"984","Sherman, Kansas, US","US","Kansas","Sherman",84020181,39.35147699,-101.7197624
"985","Smith, Kansas, US","US","Kansas","Smith",84020183,39.78516566,-98.78566062
"986","Stafford, Kansas, US","US","Kansas","Stafford",84020185,38.03100851,-98.71762001
"987","Stanton, Kansas, US","US","Kansas","Stanton",84020187,37.56304714,-101.7843534
"988","Stevens, Kansas, US","US","Kansas","Stevens",84020189,37.1923008,-101.3118967
"989","Sumner, Kansas, US","US","Kansas","Sumner",84020191,37.23682549,-97.47721621
"990","Thomas, Kansas, US","US","Kansas","Thomas",84020193,39.35107575,-101.0553705
"991","Trego, Kansas, US","US","Kansas","Trego",84020195,38.91467218,-99.87284448
"992","Wabaunsee, Kansas, US","US","Kansas","Wabaunsee",84020197,38.95471985,-96.20350509
"993","Wallace, Kansas, US","US","Kansas","Wallace",84020199,38.91686134,-101.7638876
"994","Washington, Kansas, US","US","Kansas","Washington",84020201,39.78420784,-97.0875323
"995","Wichita, Kansas, US","US","Kansas","Wichita",84020203,38.48178252,-101.3471509
"996","Wilson, Kansas, US","US","Kansas","Wilson",84020205,37.55937174,-95.74323255
"997","Woodson, Kansas, US","US","Kansas","Woodson",84020207,37.8865336,-95.74006277
"998","Wyandotte, Kansas, US","US","Kansas","Wyandotte",84020209,39.11727348,-94.76378225
"999","Adair, Kentucky, US","US","Kentucky","Adair",84021001,37.10459774,-85.28129668
"1000","Allen, Kentucky, US","US","Kentucky","Allen",84021003,36.75197631,-86.19457544
"1001","Anderson, Kentucky, US","US","Kentucky","Anderson",84021005,38.00671029,-84.99171713
"1002","Ballard, Kentucky, US","US","Kentucky","Ballard",84021007,37.05842757,-88.99427697
"1003","Barren, Kentucky, US","US","Kentucky","Barren",84021009,36.96469836,-85.93338945
"1004","Bath, Kentucky, US","US","Kentucky","Bath",84021011,38.14735938,-83.74588932
"1005","Bell, Kentucky, US","US","Kentucky","Bell",84021013,36.73355174,-83.67766671
"1006","Boone, Kentucky, US","US","Kentucky","Boone",84021015,38.97065142,-84.72615357
"1007","Bourbon, Kentucky, US","US","Kentucky","Bourbon",84021017,38.2054607,-84.21827874
"1008","Boyd, Kentucky, US","US","Kentucky","Boyd",84021019,38.36176608,-82.68652187
"1009","Boyle, Kentucky, US","US","Kentucky","Boyle",84021021,37.62680923,-84.8633779
"1010","Bracken, Kentucky, US","US","Kentucky","Bracken",84021023,38.69158994,-84.08532444
"1011","Breathitt, Kentucky, US","US","Kentucky","Breathitt",84021025,37.52333168,-83.31959161
"1012","Breckinridge, Kentucky, US","US","Kentucky","Breckinridge",84021027,37.77377239,-86.42885017
"1013","Bullitt, Kentucky, US","US","Kentucky","Bullitt",84021029,37.97162523,-85.68955617
"1014","Butler, Kentucky, US","US","Kentucky","Butler",84021031,37.20946153,-86.68748787
"1015","Caldwell, Kentucky, US","US","Kentucky","Caldwell",84021033,37.14749129,-87.86948214
"1016","Calloway, Kentucky, US","US","Kentucky","Calloway",84021035,36.62093411,-88.2731593
"1017","Campbell, Kentucky, US","US","Kentucky","Campbell",84021037,38.94384345,-84.37875208
"1018","Carlisle, Kentucky, US","US","Kentucky","Carlisle",84021039,36.85372876,-88.9669222
"1019","Carroll, Kentucky, US","US","Kentucky","Carroll",84021041,38.66599534,-85.12601074
"1020","Carter, Kentucky, US","US","Kentucky","Carter",84021043,38.31690743,-83.05092385
"1021","Casey, Kentucky, US","US","Kentucky","Casey",84021045,37.32533118,-84.92726209
"1022","Christian, Kentucky, US","US","Kentucky","Christian",84021047,36.89267803,-87.49055367
"1023","Clark, Kentucky, US","US","Kentucky","Clark",84021049,37.9689263,-84.14615986
"1024","Clay, Kentucky, US","US","Kentucky","Clay",84021051,37.16451126,-83.712575
"1025","Clinton, Kentucky, US","US","Kentucky","Clinton",84021053,36.72581156,-85.13377529
"1026","Crittenden, Kentucky, US","US","Kentucky","Crittenden",84021055,37.35839237,-88.0882609
"1027","Cumberland, Kentucky, US","US","Kentucky","Cumberland",84021057,36.78926125,-85.39050034
"1028","Daviess, Kentucky, US","US","Kentucky","Daviess",84021059,37.73028906,-87.0901948
"1029","Edmonson, Kentucky, US","US","Kentucky","Edmonson",84021061,37.21218923,-86.23955613
"1030","Elliott, Kentucky, US","US","Kentucky","Elliott",84021063,38.11624059,-83.09771563
"1031","Estill, Kentucky, US","US","Kentucky","Estill",84021065,37.69241417,-83.95956369
"1032","Fayette, Kentucky, US","US","Kentucky","Fayette",84021067,38.0368225,-84.45576892
"1033","Fleming, Kentucky, US","US","Kentucky","Fleming",84021069,38.36758311,-83.69657514
"1034","Floyd, Kentucky, US","US","Kentucky","Floyd",84021071,37.56213922,-82.74750924
"1035","Franklin, Kentucky, US","US","Kentucky","Franklin",84021073,38.2379395,-84.87962551
"1036","Fulton, Kentucky, US","US","Kentucky","Fulton",84021075,36.55238827,-89.20140068
"1037","Gallatin, Kentucky, US","US","Kentucky","Gallatin",84021077,38.75398691,-84.8558382
"1038","Garrard, Kentucky, US","US","Kentucky","Garrard",84021079,37.6388668,-84.53289319
"1039","Grant, Kentucky, US","US","Kentucky","Grant",84021081,38.64962758,-84.62415957
"1040","Graves, Kentucky, US","US","Kentucky","Graves",84021083,36.72292505,-88.65143315
"1041","Grayson, Kentucky, US","US","Kentucky","Grayson",84021085,37.46231118,-86.34248968
"1042","Green, Kentucky, US","US","Kentucky","Green",84021087,37.26484328,-85.5540745
"1043","Greenup, Kentucky, US","US","Kentucky","Greenup",84021089,38.54332505,-82.9215658
"1044","Hancock, Kentucky, US","US","Kentucky","Hancock",84021091,37.83766422,-86.78280584
"1045","Hardin, Kentucky, US","US","Kentucky","Hardin",84021093,37.6976111,-85.96319251
"1046","Harlan, Kentucky, US","US","Kentucky","Harlan",84021095,36.85699301,-83.21899516
"1047","Harrison, Kentucky, US","US","Kentucky","Harrison",84021097,38.44188174,-84.32869741
"1048","Hart, Kentucky, US","US","Kentucky","Hart",84021099,37.29943898,-85.88461055
"1049","Henderson, Kentucky, US","US","Kentucky","Henderson",84021101,37.79344553,-87.57392021
"1050","Henry, Kentucky, US","US","Kentucky","Henry",84021103,38.44942688,-85.11587507
"1051","Hickman, Kentucky, US","US","Kentucky","Hickman",84021105,36.6794808,-88.97875928
"1052","Hopkins, Kentucky, US","US","Kentucky","Hopkins",84021107,37.30939025,-87.54670406
"1053","Jackson, Kentucky, US","US","Kentucky","Jackson",84021109,37.41866422,-83.99825483
"1054","Jefferson, Kentucky, US","US","Kentucky","Jefferson",84021111,38.18664655,-85.65931031
"1055","Jessamine, Kentucky, US","US","Kentucky","Jessamine",84021113,37.87119786,-84.58252003
"1056","Johnson, Kentucky, US","US","Kentucky","Johnson",84021115,37.85106355,-82.8264322
"1057","Kenton, Kentucky, US","US","Kentucky","Kenton",84021117,38.93950319,-84.53241199
"1058","Knott, Kentucky, US","US","Kentucky","Knott",84021119,37.35388197,-82.94981134
"1059","Knox, Kentucky, US","US","Kentucky","Knox",84021121,36.89225732,-83.85403396
"1060","Larue, Kentucky, US","US","Kentucky","Larue",84021123,37.54567114,-85.70138352
