"","deaths","continentExp","CRPS","confirmed_today","deaths_today","Date","population","confirmed","recovered","imputed","recovered_imputed","active","active_imputed","new_confirmed","net_active","net_active_imputed","new_recovered","new_recovered_imputed","new_deaths","confirmed_pM","active_pM","recovered_pM","deaths_pM","new_confirmed_pM","net_active_pM","new_recovered_pM","new_deaths_pM","recovered_per_confirmed","deaths_per_confirmed","recovered_per_deaths","day_1","day_20","day_100","day_400","day_1000","day_2000","day_5000","day_10000"
"309",1618,"America","Ecuador",-2461,49,2020-05-07,17084357,29420,0,TRUE,0,27802,27802,-144,-172,-172,0,0,28,1722.04315327759,1627.33663315511,0,94.7065201224723,-8.42876322474413,-10.0676894073333,0,1.63892618258914,,0.0549966009517335,,63,55,51,48,44,37,27,17
"310",1654,"America","Ecuador",878,36,2020-05-08,17084357,30298,0,TRUE,0,28644,28644,,,,,,,1773.43519571735,1676.62148478869,0,96.8137109286583,,,,,,0.0545910621163113,,64,56,52,49,45,38,28,18
"311",1704,"America","Ecuador",-1480,50,2020-05-09,17084357,28818,0,TRUE,0,27114,27114,,,,,,,1686.80624035192,1587.06587552578,0,99.7403648261389,,,,,,0.0591297105975432,,65,57,53,50,46,39,29,19
"312",372,"Europe","France",1861,128,2020-03-20,66987244,10995,0,TRUE,0,10623,10623,1565.2,1482.4,1482.4,0,0,82.8,164.13572709455,158.582431007312,0,5.55329608723715,23.3656425692032,22.1295863433343,0,1.23605622586891,,0.0338335607094134,,56,22,20,15,12,9,5,1
"313",450,"Europe","France",1617,78,2020-03-21,66987244,12612,0,TRUE,0,12162,12162,1657.6,1557.8,1557.8,0,0,99.8,188.274651215685,181.556954335963,0,6.71769687972235,24.7450096618395,23.25517377607,0,1.48983588576954,,0.0356803044719315,,57,23,21,16,13,10,6,2
"314",562,"Europe","France",1847,112,2020-03-22,66987244,14459,0,TRUE,0,13897,13897,2144.4,2021.2,2021.2,0,0,123.2,215.847064853123,207.457407861115,0,8.38965699200881,32.0120648641703,30.1729087406552,0,1.8391561235151,,0.0388685247942458,,58,24,22,17,14,11,7,3
"315",674,"Europe","France",1559,112,2020-03-23,66987244,16018,0,TRUE,0,15344,15344,2261.4,2115.8,2115.8,0,0,145.6,239.120152487539,229.058535383244,0,10.0616171042953,33.7586660528981,31.5851179069257,0,2.17354814597239,,0.0420776626295418,,59,25,23,18,15,12,8,4
"316",860,"Europe","France",3838,186,2020-03-24,66987244,19856,0,TRUE,0,18996,18996,2524.2,2348,2348,0,0,176.2,296.414642763927,283.576377616013,0,12.8382651479138,37.6818010306559,35.0514494968624,0,2.63035153379351,,0.0433118452860596,,60,26,24,19,16,13,9,5
"317",1100,"Europe","France",2446,240,2020-03-25,66987244,22302,0,TRUE,0,21202,21202,2939.2,2712.4,2712.4,0,0,226.8,332.92905735904,316.508020541941,0,16.4210368170991,43.8770103752888,40.4912911479087,0,3.38571922738007,,0.0493229306788629,,61,27,25,20,17,14,10,6
"318",1331,"Europe","France",2931,231,2020-03-26,66987244,25233,0,TRUE,0,23902,23902,3389.2,3125,3125,0,0,264.2,376.683656368965,356.814201820275,0,19.8694545486899,50.5947072550111,46.6506727758497,0,3.94403447916144,,0.0527483850513217,,62,28,26,21,18,15,11,7
"319",1696,"Europe","France",3922,365,2020-03-27,66987244,29155,0,TRUE,0,27459,27459,3543.8,3253,3253,0,0,290.8,435.232116729567,409.913863600658,0,25.3182531289091,52.902609338578,48.5614843327485,0,4.34112500582947,,0.0581718401646373,,63,29,27,22,19,16,12,8
"320",1995,"Europe","France",3809,299,2020-03-28,66987244,32964,0,TRUE,0,30969,30969,3574.4,3273.2,3273.2,0,0,301.2,492.093688762595,462.311899262492,0,29.7817895001024,53.3594127263991,48.8630342815716,0,4.4963784448275,,0.0605205678922461,,64,30,28,23,20,17,13,9
"321",2314,"Europe","France",4611,319,2020-03-29,66987244,37575,0,TRUE,0,35261,35261,3863.4,3524.8,3524.8,0,0,338.6,560.927689456817,526.383799279755,0,34.5438901770612,57.6736669447097,52.6189732481008,0,5.05469369660887,,0.061583499667332,,65,31,29,24,21,18,14,10
"322",2606,"Europe","France",2599,292,2020-03-30,66987244,40174,0,TRUE,0,37568,37568,4594.6,4229.2,4229.2,0,0,365.4,599.726120991035,560.823191949799,0,38.9029290412366,68.5891779634941,63.1344080971595,0,5.45476986633455,,0.0648678249614178,,66,32,30,25,22,19,15,11
"323",3024,"Europe","France",4376,418,2020-03-31,66987244,44550,0,TRUE,0,41526,41526,4805,4397.6,4397.6,0,0,407.4,665.051991092513,619.909068060779,0,45.1429230317342,71.7300744601465,65.6483195517045,0,6.08175490844197,,0.0678787878787879,,67,33,31,26,23,20,16,12
"324",3523,"Europe","France",7578,499,2020-04-01,66987244,52128,0,TRUE,0,48605,48605,4306,3868.2,3868.2,0,0,437.8,778.178006547038,725.585904086456,0,52.5921024605819,64.2808950312988,57.7453223780934,0,6.53557265320544,,0.0675836402701044,,68,34,32,27,24,21,17,13
"325",4032,"Europe","France",4861,509,2020-04-02,66987244,56989,0,TRUE,0,52957,52957,4832.8,4052.6,4052.6,0,0,780.2,850.744061063327,790.553497021015,0,60.1905640423123,72.1450788451604,60.4980852772507,0,11.6469935679097,,0.0707504957096984,,69,35,33,28,25,22,18,14
"326",4503,"Europe","France",2116,471,2020-04-03,66987244,59105,0,TRUE,0,54602,54602,4811,3903.8,3903.8,0,0,907.2,882.332164613311,815.110411170222,0,67.2217534430884,71.8196437518761,58.2767668423558,0,13.5428769095203,,0.0761864478470519,,70,36,34,29,26,23,19,15
"327",6507,"Europe","France",5233,2004,2020-04-04,66987244,64338,0,TRUE,0,57831,57831,3670,2759,2759,0,0,911,960.451515216837,863.313618336052,0,97.1378968807852,54.7865501079579,41.1869459803422,0,13.5996041276157,,0.10113774130374,,71,37,35,30,27,24,20,16
"328",7560,"Europe","France",4267,1053,2020-04-05,66987244,68605,0,TRUE,0,61045,61045,3480.2,2504.4,2504.4,0,0,975.8,1024.15020985189,911.292902272558,0,112.857307579336,51.9531748462439,37.3862223679481,0,14.5669524782957,,0.110196049850594,,72,38,36,31,28,25,21,17
"329",8078,"Europe","France",1873,518,2020-04-06,66987244,70478,0,TRUE,0,62400,62400,3812.4,2647.4,2647.4,0,0,1165,1052.11075708683,931.520633988166,0,120.59012309866,56.9123279650078,39.520957154171,0,17.3913708108368,,0.114617327392945,,73,39,37,32,29,26,22,18
"330",8911,"Europe","France",3912,833,2020-04-07,66987244,74390,0,TRUE,0,65479,65479,3542,2669.6,2669.6,0,0,872.4,1110.50993529455,977.484608860756,0,133.025326433791,52.8757385510591,39.8523635335707,0,13.0233750174884,,0.119787605861003,,74,40,38,33,30,27,23,19
"331",10328,"Europe","France",3777,1417,2020-04-08,66987244,78167,0,TRUE,0,67839,67839,3545.8,2615.8,2615.8,0,0,930,1166.89380443835,1012.71519694108,0,154.178607497272,52.9324657691545,39.0492255510616,0,13.8832402180929,,0.132127368326788,,75,41,39,34,31,28,24,20
"332",10869,"Europe","France",3881,541,2020-04-09,66987244,82048,0,TRUE,0,71179,71179,4039.6,3015.8,3015.8,0,0,1023.8,1224.83020797213,1062.57543600391,0,162.254771968227,60.3040184785032,45.0205116663704,0,15.2835068121328,,0.132471236349454,,76,42,40,35,32,29,25,21
"333",12210,"Europe","France",4286,1341,2020-04-10,66987244,86334,0,TRUE,0,74124,74124,3880,2895.8,2895.8,0,0,984.2,1288.81253869767,1106.53903002787,0,182.2735086698,57.921475318495,43.2291258317778,0,14.6923494867172,,0.141427479324484,,77,43,41,36,33,30,26,22
"334",13197,"Europe","France",4342,987,2020-04-11,66987244,90676,0,TRUE,0,77479,77479,3447.2,2634.2,2634.2,0,0,813,1353.63084947934,1156.62319232002,0,197.007657159324,51.4605437417309,39.3239047123658,0,12.1366390293651,,0.145540164983016,,78,44,42,37,34,31,27,23
"335",13832,"Europe","France",3114,635,2020-04-12,66987244,93790,0,TRUE,0,79958,79958,3205.6,2386,2386,0,0,819.6,1400.11731188702,1193.63023801964,0,206.487073867377,47.8538869280844,35.6187216778168,0,12.2351652502676,,0.14747840921207,,79,45,43,38,35,32,28,24
"336",14393,"Europe","France",1613,561,2020-04-13,66987244,95403,0,TRUE,0,81010,81010,3447.8,2744,2744,0,0,703.8,1424.196523147,1209.33472050291,0,214.861802644097,51.4695006709038,40.9630227510181,0,10.5064779198858,,0.150865276773267,,80,46,44,39,36,33,29,25
"337",14967,"Europe","France",2673,574,2020-04-14,66987244,98076,0,TRUE,0,83109,83109,3106,2312,2312,0,0,794,1464.09964261255,1240.66904439299,0,223.430598219565,46.3670366853725,34.5140337464846,0,11.8530029388879,,0.152606142175456,,81,47,45,40,37,34,30,26
"338",15729,"Europe","France",5497,762,2020-04-15,66987244,103573,0,TRUE,0,87844,87844,3011.4,2193.8,2193.8,0,0,817.6,1546.16004205219,1311.35414378296,0,234.805898269229,44.954827519102,32.7495186994109,0,12.2053088196911,,0.151863902754579,,82,48,46,41,38,35,31,27
"339",17167,"Europe","France",2633,1438,2020-04-16,66987244,106206,0,TRUE,0,89039,89039,2769.8,1912.2,1912.2,0,0,857.6,1585.46603290621,1329.19336105244,0,256.272671853764,41.3481707054555,28.5457332742335,0,12.802437431222,,0.161638702144888,,83,49,47,42,39,36,32,28
"340",17920,"Europe","France",2641,753,2020-04-17,66987244,108847,0,TRUE,0,90927,90927,2749,1877.8,1877.8,0,0,871.2,1624.89144948253,1357.3778315167,0,267.513617965832,41.0376638274594,28.032202668317,0,13.0054611591425,,0.164634762556616,,84,50,48,43,40,37,33,29
"341",18681,"Europe","France",405,761,2020-04-18,66987244,109252,0,TRUE,0,90571,90571,1806.6,1008.8,1008.8,0,0,797.8,1630.93737667428,1352.06338687407,0,278.873989800207,26.969313739792,15.0595835828087,0,11.9097301569833,,0.170990004759638,,85,51,49,44,41,38,34,30
"342",19323,"Europe","France",2569,642,2020-04-19,66987244,111821,0,TRUE,0,92498,92498,1690.2,1070.6,1070.6,0,0,619.6,1669.28796174985,1380.83005773457,0,288.457904015278,25.2316694802372,15.9821472876239,0,9.24952219261327,,0.172802961876571,,86,52,50,45,42,39,35,31
"343",19718,"Europe","France",785,395,2020-04-20,66987244,112606,0,TRUE,0,92888,92888,1695.4,1120.2,1120.2,0,0,575.2,1681.00661075115,1386.652061697,0,294.354549054145,25.3092961997362,16.7225867659222,0,8.586709433814,,0.175106122231497,,87,53,51,46,43,40,36,32
"344",20265,"Europe","France",2051,547,2020-04-21,66987244,114657,0,TRUE,0,94392,94392,1979.8,1448,1448,0,0,531.8,1711.62438030739,1409.10409749056,0,302.52028281683,29.5548806277207,21.6160557374177,0,7.93882489030299,,0.176744551139486,,88,54,52,47,44,41,37,33
"345",20796,"Europe","France",2667,531,2020-04-22,66987244,117324,0,TRUE,0,96528,96528,1796.6,1290,1290,0,0,506.6,1751.43793048121,1440.99076534631,0,310.447165134902,26.8200315869093,19.2573977218707,0,7.56263386503854,,0.177252736013092,,89,55,53,48,45,42,38,34
"346",21340,"Europe","France",1827,544,2020-04-23,66987244,119151,0,TRUE,0,97811,97811,1994.2,1488.8,1488.8,0,0,505.4,1778.71177981288,1460.14366556116,0,318.568114251722,29.7698469278718,22.2251269211792,0,7.54472000669262,,0.179100469152588,,90,56,54,49,46,43,39,35
"347",21856,"Europe","France",1653,516,2020-04-24,66987244,120804,0,TRUE,0,98948,98948,1891.4,1421.6,1421.6,0,0,469.8,1803.3881196844,1477.11704634393,0,326.271073340471,28.2352263962375,21.2219508538073,0,7.01327554243014,,0.180921161550942,,91,57,55,50,47,44,40,36
"348",22245,"Europe","France",1773,389,2020-04-25,66987244,122577,0,TRUE,0,100332,100332,1450.2,1038.2,1038.2,0,0,412,1829.8558453905,1497.7776963029,0,332.078149087608,21.6488978110519,15.4984731122839,0,6.15042469876802,,0.181477764996696,,92,58,56,51,48,45,41,37
"349",22614,"Europe","France",1537,369,2020-04-26,66987244,124114,0,TRUE,0,101500,101500,1323.8,933.2,933.2,0,0,390.6,1852.80051228858,1515.2138517596,0,337.586660528981,19.7619713986143,13.9310105070153,0,5.830960891599,,0.182203458111091,,93,59,57,52,49,46,42,38
"350",22856,"Europe","France",461,242,2020-04-27,66987244,124575,0,TRUE,0,101719,101719,1206.2,845.4,845.4,0,0,360.8,1859.68241953647,1518.48313090773,0,341.199288628743,18.0064132807136,12.6203132047051,0,5.3861000760085,,0.183471804134056,,94,60,58,53,50,47,43,39
"351",23293,"Europe","France",1195,437,2020-04-28,66987244,125770,0,TRUE,0,102477,102477,1173,804.6,804.6,0,0,368.4,1877.52163680596,1529.79871809624,0,347.722918709717,17.5107965331429,12.0112420209436,0,5.49955451219937,,0.185203148604596,,95,61,59,54,51,48,44,40
"352",23660,"Europe","France",1065,367,2020-04-29,66987244,126835,0,TRUE,0,103175,103175,1093.4,741,741,0,0,352.4,1893.42018608797,1540.21861236745,0,353.201573720513,16.3225105961965,11.0618075286095,0,5.26070306758702,,0.186541569755982,,96,62,60,55,52,49,45,41
"353",24087,"Europe","France",1607,427,2020-04-30,66987244,128442,0,TRUE,0,104355,104355,1122,774.4,774.4,0,0,347.6,1917.40982805622,1557.83390640761,0,359.575921648605,16.7494575534411,11.5604099192378,0,5.18904763420331,,0.187532115663101,,97,63,61,56,53,50,46,42
"354",24376,"Europe","France",1139,289,2020-05-01,66987244,129581,0,TRUE,0,105205,105205,1041.8,748.4,748.4,0,0,293.4,1934.41306526956,1570.52288940264,0,363.890175866916,15.5522146873217,11.1722763217427,0,4.37993836557898,,0.18811399819418,,98,64,62,57,54,51,47,43
"355",24594,"Europe","France",604,218,2020-05-02,66987244,130185,0,TRUE,0,105591,105591,890.4,643.4,643.4,0,0,247,1943.42970730368,1576.28518050392,0,367.144526799759,13.2920828926773,9.60481371647414,0,3.68726917620316,,0.188915773706648,,99,65,63,58,55,52,48,44
"356",24760,"Europe","France",794,166,2020-05-03,66987244,130979,0,TRUE,0,106219,106219,684.2,461.4,461.4,0,0,222.8,1955.28271024256,1585.66009970495,0,369.622610537612,10.2138849002356,6.88787853400865,0,3.32600636622698,,0.189037937379275,,100,66,64,59,56,53,49,45
"357",24895,"Europe","France",308,135,2020-05-04,66987244,131287,0,TRUE,0,106392,106392,677.2,446.2,446.2,0,0,231,1959.88060055135,1588.24268094982,0,371.637919601529,10.1093873932177,6.66096966162692,0,3.44841773159081,,0.18962273492425,,101,67,65,60,57,54,50,46
"358",25201,"Europe","France",576,306,2020-05-05,66987244,131863,0,TRUE,0,106662,106662,1393,1150,1150,0,0,243,1968.4792525574,1592.27329907766,0,376.20595347974,20.7950038965628,17.1674475815127,0,3.62755631505007,,0.191115020892896,,102,68,66,61,58,55,51,47
"359",25531,"Europe","France",1104,330,2020-05-06,66987244,132967,0,TRUE,0,107436,107436,1360,1114.6,1114.6,0,0,245.4,1984.96000223565,1603.82773771078,0,381.13226452487,20.3023727920498,16.6389887603079,0,3.66338403174192,,0.192010047605797,,103,69,67,62,59,56,52,48
"360",25809,"Europe","France",4183,278,2020-05-07,66987244,137150,0,TRUE,0,111341,111341,1426.8,1159.8,1159.8,0,0,267,2047.40472678649,1662.12241841148,0,385.282308375009,21.2995775733063,17.3137440913377,0,3.9858334819686,,0.188180823915421,,104,70,68,63,60,57,53,49
"361",25987,"Europe","France",629,178,2020-05-08,66987244,137779,0,TRUE,0,111792,111792,,,,,,,2056.79457420281,1668.85504350649,0,387.939530696322,,,,,,0.188613649395046,,105,71,69,64,61,58,54,50
"362",26230,"Europe","France",642,243,2020-05-09,66987244,138421,0,TRUE,0,112191,112191,,,,,,,2066.37848841788,1674.81140140651,0,391.567087011372,,,,,,0.189494368629038,,106,72,70,65,62,59,55,51
"363",43,"Europe","Germany",5940,30,2020-03-20,82927922,14138,0,TRUE,0,14095,14095,3090.2,3079.4,3079.4,0,0,10.8,170.485400562672,169.96687798351,0,0.518522579162179,37.2636854448132,37.133451866791,0,0.130233578022129,,0.00304144857829962,,53,23,20,15,11,8,4,1
"364",45,"Europe","Germany",4049,2,2020-03-21,82927922,18187,0,TRUE,0,18142,18142,3523.6,3507.4,3507.4,0,0,16.2,219.310933656338,218.768293747913,0,0.542639908425536,42.4899106961826,42.2945603291494,0,0.195350367033193,,0.0024742948259746,,54,24,21,16,12,9,5,2
"365",67,"Europe","Germany",3276,22,2020-03-22,82927922,21463,0,TRUE,0,21396,21396,4202.8,4180.2,4180.2,0,0,22.6,258.815118989717,258.007188459395,0,0.807930530322465,50.6801557140187,50.4076298933428,0,0.272525820675936,,0.00312165121371663,,55,25,22,17,13,10,6,3
"366",94,"Europe","Germany",3311,27,2020-03-23,82927922,24774,0,TRUE,0,24680,24680,3483.2,3462,3462,0,0,21.2,298.741357585205,297.607843109827,0,1.13351447537779,42.0027406450628,41.7470969548712,0,0.255643690191586,,0.0037943004763058,,56,26,23,18,14,11,7,4
"367",126,"Europe","Germany",4438,32,2020-03-24,82927922,29212,0,TRUE,0,29086,29086,3664.2,3633.6,3633.6,0,0,30.6,352.257711220595,350.738319477003,0,1.5193917435915,44.1853589433967,43.8163638056673,0,0.368995137729365,,0.00431329590579214,,57,27,24,19,15,12,8,5
"368",149,"Europe","Germany",2342,23,2020-03-25,82927922,31554,0,TRUE,0,31405,31405,4165,4127.8,4127.8,0,0,37.2,380.499103787986,378.702362757866,0,1.79674103012011,50.2243381909413,49.7757558666428,0,0.448582324298443,,0.00472206376370666,,58,28,25,20,16,13,9,6
"369",198,"Europe","Germany",4954,49,2020-03-26,82927922,36508,0,TRUE,0,36310,36310,4761.6,4715.4,4715.4,0,0,46.2,440.237728373322,437.850112776249,0,2.38761559707236,57.4185375102007,56.8614272042172,0,0.55711030598355,,0.00542346882874986,,59,29,26,21,17,14,10,7
"370",253,"Europe","Germany",5780,55,2020-03-27,82927922,42288,0,TRUE,0,42035,42035,4667,4614.4,4614.4,0,0,52.6,509.936809944424,506.885967792609,0,3.05084215181468,56.2777878360439,55.6435020764176,0,0.634285759626293,,0.00598278471433977,,60,30,27,22,18,15,11,8
"371",325,"Europe","Germany",6294,72,2020-03-28,82927922,48582,0,TRUE,0,48257,48257,5148.8,5087.6,5087.6,0,0,61.2,585.834045136209,581.914979130913,0,3.91906600529554,62.0876524555867,61.3496621801279,0,0.737990275458729,,0.00668972047260302,,61,31,28,23,19,16,12,9
"372",389,"Europe","Germany",3965,64,2020-03-29,82927922,52547,0,TRUE,0,52158,52158,5081,5004,5004,0,0,77,633.646650400814,628.955829859091,0,4.69082054172297,61.2700749935589,60.3415578169196,0,0.928517176639251,,0.00740289645460255,,62,32,29,24,20,17,13,10
"373",455,"Europe","Germany",4751,66,2020-03-30,82927922,57298,0,TRUE,0,56843,56843,5015.6,4919.8,4919.8,0,0,95.8,690.937366065919,685.450673658505,0,5.48669240741375,60.4814383266471,59.3262182549323,0,1.15522007171481,,0.00794094034695801,,63,33,30,25,21,18,14,11
"374",583,"Europe","Germany",4615,128,2020-03-31,82927922,61913,0,TRUE,0,61330,61330,4988,4878.6,4878.6,0,0,109.4,746.588103341116,739.557901860847,0,7.03020148026861,60.1486191828128,58.8294012721071,0,1.31921791070564,,0.00941643919693764,,64,34,31,26,22,19,15,12
"375",732,"Europe","Germany",5453,149,2020-04-01,82927922,67366,0,TRUE,0,66634,66634,5429.8,5304.2,5304.2,0,0,125.6,812.344001577659,803.51705906727,0,8.82694251038872,65.4761372170884,63.9615689393495,0,1.51456827773883,,0.0108660154974319,,65,35,32,27,23,20,16,13
"376",872,"Europe","Germany",6156,140,2020-04-02,82927922,73522,0,TRUE,0,72650,72650,5696,5555.4,5555.4,0,0,140.6,886.577141050273,876.061985491449,0,10.5151555588237,68.6861537420412,66.9907054948272,0,1.69544824721401,,0.0118603955278692,,66,36,33,28,24,21,17,14
"377",1017,"Europe","Germany",6174,145,2020-04-03,82927922,79696,0,TRUE,0,78679,78679,5960.2,5808.4,5808.4,0,0,151.8,961.027336486256,948.763674555839,0,12.2636619304171,71.8720529377307,70.0415476466419,0,1.83050529108881,,0.0127609917687211,,67,37,34,29,25,22,18,15
"378",1158,"Europe","Germany",6082,141,2020-04-04,82927922,85778,0,TRUE,0,84620,84620,5605,5464.6,5464.6,0,0,140.4,1034.36813477613,1020.40420113264,0,13.9639336434838,67.5888152605584,65.8957787462708,0,1.69303651428767,,0.0134999650259973,,68,38,35,30,26,23,19,16
"379",1342,"Europe","Germany",5936,184,2020-04-05,82927922,91714,0,TRUE,0,90372,90372,5140.6,4993.6,4993.6,0,0,147,1105.94836802977,1089.76564009406,0,16.1827279357127,61.9887714056069,60.2161477047502,0,1.77262370085675,,0.0146324443378328,,69,39,36,31,27,24,20,17
"380",1434,"Europe","Germany",3677,92,2020-04-06,82927922,95391,0,TRUE,0,93957,93957,4706.4,4537.6,4537.6,0,0,168.8,1150.28807788045,1132.99595279862,0,17.2921250818271,56.7528992225321,54.7173966327047,0,2.03550258982734,,0.0150328647356669,,70,40,37,32,28,25,21,18
"381",1607,"Europe","Germany",3834,173,2020-04-07,82927922,99225,0,TRUE,0,97618,97618,4484.8,4295,4295,0,0,189.8,1196.52099807831,1177.1427240152,0,19.3782740631075,54.0806991401521,51.7919645930595,0,2.28873454709259,,0.0161955152431343,,71,41,38,33,29,26,22,19
"382",1861,"Europe","Germany",4003,254,2020-04-08,82927922,103228,0,TRUE,0,101367,101367,4362.2,4156,4156,0,0,206.2,1244.79183259892,1222.35065771936,0,22.4411748795538,52.6023068563083,50.1158102092562,0,2.48649664705212,,0.0180280544038439,,72,42,39,34,30,27,23,20
"383",2107,"Europe","Germany",4974,246,2020-04-09,82927922,108202,0,TRUE,0,106095,106095,4453.4,4231.4,4231.4,0,0,222,1304.77163047689,1279.36402409794,0,25.4076063789468,53.7020570707174,51.0250335224847,0,2.67702354823265,,0.0194728378403357,,73,43,40,35,31,28,24,21
"384",2373,"Europe","Germany",5323,266,2020-04-10,82927922,113525,0,TRUE,0,111152,111152,4250.8,4037.6,4037.6,0,0,213.2,1368.95990231131,1340.34469114034,0,28.6152111709733,51.2589716163393,48.6880643168654,0,2.57090729947387,,0.0209028848271306,,74,44,41,36,32,29,25,22
